chr3	550000	chr3	600000	5234
chr3	550000	chr4	550000	2456
chr3	600000	chr4	600000	2891
chr4	550000	chr4	600000	4891
chr4	550000	chr5	550000	2234
chr4	600000	chr5	600000	2789
chr5	550000	chr5	600000	4567
chr1	650000	chr1	700000	4234
chr1	650000	chr2	650000	2678
chr1	700000	chr2	700000	3234
chr2	650000	chr2	700000	5234
chr2	650000	chr3	650000	2456
chr2	700000	chr3	700000	2891
chr3	650000	chr3	700000	4891
chr3	650000	chr4	650000	2234
chr3	700000	chr4	700000	2678
chr4	650000	chr4	700000	4567
chr4	650000	chr5	650000	2123
chr4	700000	chr5	700000	2567
chr5	650000	chr5	700000	4234
chr1	750000	chr1	800000	3891
chr1	750000	chr2	750000	2456
chr1	800000	chr2	800000	2891
chr2	750000	chr2	800000	4891
chr2	750000	chr3	750000	2234
chr2	800000	chr3	800000	2678
chr3	750000	chr3	800000	4567
chr3	750000	chr4	750000	2123
chr3	800000	chr4	800000	2456
chr4	750000	chr4	800000	4234
chr4	750000	chr5	750000	1987
chr4	800000	chr5	800000	2345
chr5	750000	chr5	800000	3891
chr1	850000	chr1	900000	3567
chr2	850000	chr2	900000	4567
chr3	850000	chr3	900000	4234
chr4	850000	chr4	900000	3891
chr5	850000	chr5	900000	3678
